σάκκος	sackcloth.n.01	0.695274234	1	6.44
σάκκος	sackcloth.n.01	0.852544487	1	5.68
σάκκος	sackcloth.n.01	0.942897916	1	5.76
σάκκος	sackcloth.n.02	0.552283108	1	6.71
σάκκος	sack.n.01	0.729699969	2	5.5
σάκκος	sack.n.01	0.920767605	2	8.12
σάκκος	sackcloth.n.01	0.706922591	1	7.28
σάκκος	sackcloth.n.01	0.856250644	1	4.58
σάκκος	sackcloth.n.01	0.863386869	1	5.64
σάκκος	sackcloth.n.01	0.885850728	1	6.85
σάκκος	sackcloth.n.01	0.81113708	1	5.77
σάκκος	sackcloth.n.01	0.817083061	1	6.39
σάκκος	sackcloth.n.01	0.918612123	1	5.74
σάκκος	sackcloth.n.01	0.985743344	1	4.85
σάκκος	sackcloth.n.01	0.830792665	1	5.85
σάκκος	sackcloth.n.01	0.84945184	1	7.28
σάκκος	sackcloth.n.01	0.901087582	1	4.65
σάκκος	sackcloth.n.01	0.89559865	1	4.95
σάκκος	sackcloth.n.01	0.853271544	1	7.48
σάκκος	sack.n.01	0.872656226	2	6.06
σάκκος	sack.n.01	0.859282851	2	7.69
σάκκος	hammock.n.02	0.45487833	NA	6.71
σάκκος	sack.n.01	0.958831728	2	4.39
σάκκος	sackcloth.n.01	0.897612572	1	6.69
σάκκος	sackcloth.n.01	0.920014322	1	5.64
σάκκος	sackcloth.n.02	0.78689003	1	5.82
σάκκος	sackcloth.n.01	0.749136448	1	6.86
ῥόα	pomegranate.n.02	0.993179202	1	5.27
ῥόα	pomegranate.n.02	0.997019827	1	6.41
ῥόα	pomegranate.n.02	0.993169785	1	4.89
ῥόα	pomegranate.n.02	0.974306881	1	5.89
ῥόα	rose.n.01	0.87811923	NA	3.22
ῥόα	pomegranate.n.01	None	2	8.27
ῥόα	fruit.n.01	0.977405369	NA	1.61
ῥόα	pomegranate.n.01	0.537771106	2	4.58
ῥόα	pomegranate.n.02	0.955623269	1	6.87
ῥόα	pomegranate.n.02	0.872365654	1	6.7
ῥόα	pomegranate.n.02	0.987375379	1	5.79
ῥόα	pomegranate.n.02	0.868595421	1	5.53
ῥόα	mullet.n.01	0.639095545	NA	0.53
ῥόα	pomegranate.n.02	0.979543388	1	5.35
ῥόα	grape.n.01	0.952626705	NA	1.58
ῥόα	pear.n.01	0.974880755	NA	2.93
ῥόα	pomegranate.n.02	0.856663525	1	0.75
ῥόα	pomegranate.n.02	0.580712497	1	4.23
ῥόα	pomegranate.n.02	0.949866235	1	2.74
ῥόα	pomegranate.n.02	0.979737699	1	0.81
ῥόα	pomegranate.n.02	0.702293158	1	2.26
ῥόα	pomegranate.n.02	0.995033026	1	4.23
ῥόα	tree.n.01	0.942619026	NA	0.48
ῥόα	pomegranate.n.02	0.984723091	1	4.62
ῥόα	pomegranate.n.02	0.991269469	1	6.02
ῥόα	pomegranate.n.02	0.993946016	1	4.54
ῥόα	pomegranate.n.02	0.989160478	1	6.87
ῥόα	pomegranate.n.02	0.962180614	1	7.44
ῥόα	pomegranate.n.02	0.99550724	1	1.87
ῥόα	pomegranate.n.02	0.984293878	1	5.05
ῥόα	pomegranate.n.02	0.970930576	1	6.44
ῥόα	pomegranate.n.02	0.989696264	1	5.05
ῥόα	pomegranate.n.02	0.995308578	1	5.22
ῥόα	pomegranate.n.02	0.942521155	1	5.87
ῥόα	pomegranate.n.02	0.91993314	1	5.47
ῥόα	pomegranate.n.01	0.887165666	2	5.39
ῥόα	pomegranate.n.01	0.781447291	2	6.76
ῥόα	pomegranate.n.01	0.929401338	2	5.66
ῥόα	pomegranate.n.02	0.968670249	1	4.14
ῥόα	pomegranate.n.02	0.979838967	1	6.7
ῥόα	pomegranate.n.01	0.742337108	2	5.9
ῥόα	pomegranate.n.01	0.885429502	2	4.51
ῥόα	pomegranate.n.01	0.955819011	2	4.65
ῥόα	pomegranate.n.01	0.864649773	2	6.1
ῥόα	pomegranate.n.01	0.825092793	2	3.45
ῥόα	pomegranate.n.02	0.923365474	1	4.85
ῥόα	pomegranate.n.02	0.856418073	1	3.64
ῥόα	pomegranate.n.01	0.893817902	2	4.38
ῥόα	pomegranate.n.01	0.721938014	2	6.12
ῥόα	pomegranate.n.02	0.847371876	1	2.74
ῥόα	pomegranate.n.01	0.811906457	2	6.44
ῥόα	vine.n.01	None	NA	3.24
ῥόα	pomegranate.n.01	0.865400493	2	4.06
ῥόα	pomegranate.n.01	0.923162699	2	5.48
ῥόα	pomegranate.n.01	0.905131161	2	2.9
ῥόα	pomegranate.n.01	0.756916821	2	3.4
ῥόα	pomegranate.n.01	0.820105314	2	2.84
ῥόα	pomegranate.n.01	0.628133357	2	3.9
ῥόα	leaf.n.01	0.999654174	NA	1.09
ῥόα	pomegranate.n.02	0.730269372	1	6.43
ῥόα	pomegranate.n.02	0.730269372	1	0.86
ῥόα	pomegranate.n.02	0.561019659	1	2.95
ῥόα	pomegranate.n.02	0.94297874	1	5.82
ῥόα	pomegranate.n.02	0.767313838	1	6
ῥόα	pomegranate.n.02	0.899746001	1	4.68
ῥόα	pomegranate.n.01	0.83961761	2	5.8
ῥόα	pomegranate.n.01	0.646838844	2	6.44
ῥόα	pomegranate.n.02	0.940996647	1	3.4
ῥόα	pomegranate.n.02	0.918085515	1	3.4
ῥόα	pomegranate.n.02	0.948851824	1	6.77
ῥόα	pomegranate.n.01	0.812583089	2	7.04
ῥόα	pomegranate.n.01	None	2	5.19
ῥόα	pomegranate.n.01	0.849684	2	3.52
ῥόα	pomegranate.n.01	0.808470547	2	4.44
ῥόα	pomegranate.n.02	0.994640291	1	4.84
ῥόα	pomegranate.n.02	0.995660126	1	5.95
ῥόα	pomegranate.n.02	0.870478511	1	6.6
ῥόα	pomegranate.n.01	0.543260574	2	5.77
ῥόα	pomegranate.n.01	0.973142624	2	6.55
ῥόα	pomegranate.n.02	0.799208939	1	6.55
ῥόα	pomegranate.n.02	0.98000598	1	4.88
ῥόα	pomegranate.n.02	0.990678966	1	6.6
ῥόα	pomegranate.n.02	0.665636361	1	4.66
ῥόα	juice.n.01	0.998012662	NA	0.76
ῥόα	poppy.n.01	None	3	1.12
ῥόα	pomegranate.n.02	0.997249305	1	6.97
ῥόα	pomegranate.n.02	0.991795957	1	4.71
ῥόα	grape.n.01	0.970782161	NA	1.6
ἱστός	loom.n.01	None	2	4.66
ἱστός	mast.n.01	0.98699677	1	4.46
ἱστός	sail.n.01	0.982186437	NA	1.25
ἱστός	web.n.01	0.564883351	3	3.67
ἱστός	loom.n.01	None	2	5.3
ἱστός	loom.n.01	None	2	5.43
ἱστός	loom.n.01	None	2	1.76
ἱστός	mast.n.01	0.945183337	1	3.91
ἱστός	wing.n.01	0.924806416	NA	1.77
ἱστός	web.n.01	0.439241052	3	2.57
ἱστός	loom.n.01	None	2	3.42
ἱστός	mast.n.01	0.989721477	1	4.77
ἱστός	mast.n.02	0.461699605	NA	3.1
ἱστός	mast.n.01	0.920866132	1	4.99
ἱστός	mast.n.01	0.900380075	1	6.8
ἱστός	mast.n.01	0.780742347	1	6.57
ἱστός	mast.n.01	0.890301704	1	4.9
ἱστός	mast.n.01	0.935499489	1	5.38
ἱστός	mast.n.01	0.902101815	1	4.01
ἱστός	mast.n.01	0.914635718	1	6.31
ἱστός	loom.n.01	None	2	5.5
ἱστός	mast.n.01	0.848170161	1	4.64
ἱστός	mast.n.01	0.987977207	1	3.99
ἱστός	web.n.02	0.568796635	3	3.18
ἱστός	web.n.02	0.685847104	3	3.19
ἱστός	mast.n.01	0.942725062	1	4.87
ἱστός	mast.n.01	0.975192428	1	5.36
ἱστός	mast.n.01	0.931455672	1	5.62
ἱστός	mast.n.01	0.927096486	1	3.96
ἱστός	mast.n.01	0.560454011	1	3.93
ἱστός	mast.n.01	0.724511683	1	5.24
ἱστός	web.n.06	0.573014498	3	3.24
ἱστός	web.n.02	0.927288115	3	3.81
ἱστός	loom.n.01	None	2	4
ἱστός	loom.n.01	None	2	4.27
ἱστός	loom.n.01	None	2	5.79
ἱστός	web.n.01	0.528743386	3	3.29
ἱστός	mast.n.01	0.984322488	1	1.15
ἱστός	mast.n.01	0.902161479	1	3.09
ἱστός	mast.n.01	0.926777899	1	5.14
ἱστός	mast.n.01	0.985170066	1	3.61
ἱστός	mast.n.01	0.873467922	1	3.61
ἱστός	mast.n.01	0.642965019	1	4.25
ἱστός	mast.n.01	0.888012767	1	3.99
ἱστός	mast.n.01	0.974254608	1	4.66
ἱστός	mast.n.01	0.92532593	1	5
ἱστός	stern.n.01	0.998932779	NA	1.68
ἱστός	loom.n.01	None	2	5.23
ἱστός	loom.n.01	None	2	5.46
ἱστός	loom.n.01	None	2	5.65
ἱστός	loom.n.01	None	2	6.24
ἱστός	loom.n.01	None	2	3.68
ἱστός	ship.n.01	None	NA	0.59
ἱστός	mast.n.01	0.72186172	1	0.34
ἱστός	mast.n.01	0.72186172	1	3.42
ἱστός	loom.n.01	None	2	3.94
ἱστός	mast.n.01	0.933817208	1	0.9
ἱστός	mast.n.01	0.960098028	1	4.24
ἱστός	mast.n.01	0.964386523	1	1.46
ἱστός	mast.n.01	0.917647719	1	5.67
ἱστός	mast.n.01	0.933977246	1	6.78
ἱστός	mast.n.01	0.91420269	1	5.99
ἱστός	mast.n.01	0.975588083	1	3.63
ἱστός	mast.n.01	0.988071084	1	4.82
ἱστός	mast.n.01	0.884494424	1	4.88
ἱστός	loom.n.01	None	2	5.23
ἱστός	loom.n.01	None	2	1.15
ἱστός	shuttle.n.03	0.718916118	NA	2.03
ἱστός	loom.n.01	None	2	5.73
ἱστός	loom.n.01	None	2	3.9
ἱστός	loom.n.01	None	2	2.22
ἱστός	mast.n.01	0.901581466	1	3.13
ἱστός	mast.n.01	0.971839547	1	3.09
ἱστός	weaving.n.01	None	NA	2.1
ἱστός	loom.n.01	None	2	5.42
ἱστός	loom.n.01	None	2	5.47
ἱστός	mast.n.01	0.973232925	1	4.95
ἱστός	loom.n.01	None	2	5.35
ἱστός	mast.n.01	0.940557361	1	3.93
ἱστός	mast.n.01	0.918537796	1	3.9
ἱστός	loom.n.01	None	2	6.57
ἱστός	loom.n.01	None	2	6.14
ἱστός	web.n.01	0.662619829	3	2.73
ἱστός	web.n.01	0.662619829	3	3.34
ἱστός	weaving.n.01	None	NA	1.83
ἱστός	web.n.02	0.828923404	3	3.06
ἱστός	mast.n.01	0.923597455	1	5.95
ἱστός	mast.n.01	0.927727222	1	6.83
ἱστός	mast.n.01	0.936240494	1	4.48
ἱστός	mast.n.01	0.618809104	1	1.74
ἱστός	loom.n.01	None	2	4.29
ἱστός	loom.n.01	None	2	3.82
ἱστός	loom.n.01	None	2	2.95
ἱστός	loom.n.01	None	2	4.67
ἱστός	loom.n.01	None	2	4.88
ἱστός	web.n.01	0.391881436	3	3
ἱστός	forestay.n.01	None	NA	0.78
ἱστός	mast.n.01	0.968424916	1	5.12
ἱστός	mast.n.01	0.977522016	1	3.67
ἱστός	loom.n.01	None	2	3.46
ἱστός	rudder.n.01	0.535230398	NA	1.08
ἱστός	mast.n.01	0.982032597	1	0.65
ἱστός	mast.n.01	0.947596669	1	2.99
ἱστός	loom.n.01	None	2	4.93
ἱστός	weaving.n.01	None	NA	3.08
ἱστός	mast.n.01	0.984015942	1	2.91
ἱστός	mast.n.01	0.993077636	1	4.66
ἱστός	mast.n.01	0.961185277	1	2.92
ἱστός	loom.n.01	None	2	4.25
ἱστός	loom.n.01	None	2	4.03
ἱστός	mast.n.01	0.963149011	1	2.27
ἱστός	mast.n.01	0.976732552	1	3.29
ἱστός	mast.n.01	0.986177921	1	5.32
ἱστός	mast.n.01	0.981312215	1	4.99
ἱστός	backstay.n.01	None	NA	2.01
ἱστός	mast.n.01	0.695512235	1	2.76
ἱστός	loom.n.01	None	2	5.5
ἱστός	mast.n.01	0.975205898	1	3.31
ἱστός	mast.n.01	0.972318411	1	4.95
ἱστός	mast.n.01	0.985927105	1	4.24
ἱστός	loom.n.01	None	2	4.88
ἱστός	web.n.02	0.412973881	3	2.04
ἱστός	mast.n.01	0.976421595	1	4.85
ἱστός	mast.n.01	0.962712169	1	6.07
ἱστός	mast.n.01	0.988413632	1	3.91
ἱστός	mast.n.01	0.969223142	1	4.19
ἱστός	web.n.02	0.551863492	3	3.18
ἱστός	loom.n.01	None	2	5.34
ἱστός	mast.n.01	0.97354728	1	4.6
ἱστός	loom.n.01	None	2	6.26
ἱστός	mast.n.01	0.767329574	1	7.04
ἱστός	mast.n.01	0.959578812	1	3.45
ἱστός	loom.n.01	None	2	5.51
ἱστός	loom.n.01	None	2	3.05
ἱστός	comb.n.03	0.759313524	NA	4.09
ἱστός	comb.n.03	0.6307289	NA	1.81
ἱστός	mast.n.01	0.907023549	1	4.07
ἱστός	mast.n.01	0.943592727	1	6.43
ἱστός	mast.n.01	0.987698913	1	4.44
ἱστός	mast.n.01	0.93712312	1	3.33
ἱστός	mast.n.01	0.664486825	1	3.38
ἱστός	mast.n.01	0.976965725	1	4.31
ἱστός	mast.n.01	0.897182226	1	3.88
ἱστός	loom.n.01	None	2	4.9
ἱστός	mast.n.01	0.871063292	1	5.73
ἱστός	mast.n.01	0.903641224	1	4.95
ἱστός	sail.n.01	0.960708082	NA	2.52
ἱστός	mast.n.01	0.976148009	1	2.93
ἱστός	mast.n.01	0.96823287	1	3.22
ἱστός	mast.n.01	0.979458213	1	4.9
ἱστός	mast.n.01	0.95247829	1	4.92
ἱστός	mast.n.01	0.96889919	1	4.92
ἱστός	mast.n.01	0.982310534	1	6.11
ἱστός	mast.n.01	0.990806162	1	5.49
ἱστός	sail.n.01	0.948635459	NA	2.52
ἱστός	mast.n.01	0.857307494	1	4.36
ἱστός	mast.n.01	0.968658388	1	6.77
ἱστός	cord.n.01	0.972586572	NA	3.75
ἱστός	web.n.02	0.907326162	3	1.51
ἱστός	web.n.02	0.416704148	3	5.11
ἱστός	mast.n.01	0.72994864	1	5.86
ἱστός	mast.n.01	0.814550698	1	4.48
ἱστός	web.n.01	0.34338671	3	0.56
ἱστός	mast.n.01	0.978506744	1	0.54
ἱστός	distaff.n.02	0.981880307	2	2.05
ἱστός	mast.n.01	0.944999993	1	4.54
ἶρις	rainbow.n.01	0.992882133	1	4.26
ἶρις	bow.n.05	0.453032553	NA	4.75
ἶρις	rainbow.n.01	0.998867512	1	4.97
ἶρις	rainbow.n.01	0.999145389	1	4.9
ἶρις	rainbow.n.01	0.99630475	1	6.91
ἶρις	rainbow.n.01	0.995584309	1	4.57
ἶρις	iris.n.01	0.995886743	2	4.02
ἶρις	iris.n.02	0.99713254	4	0.51
ἶρις	iris.n.02	0.938124835	4	7.46
ἶρις	rainbow.n.01	0.998822272	1	2.17
ἶρις	iris.n.01	0.997760773	2	7.47
ἶρις	iris.n.01	0.983537138	2	4.54
ἶρις	iris.n.01	0.994184554	2	7.62
ἶρις	iris.n.01	0.998158157	2	3.56
ἶρις	iris.n.01	0.996999562	2	5.31
ἶρις	iris.n.01	0.978345573	2	6.04
ἶρις	rainbow.n.01	0.998977542	1	3.89
ἶρις	rainbow.n.01	0.897926509	1	2.92
ἶρις	rainbow.n.01	0.665273011	1	3.6
ἶρις	iris.n.01	0.997347236	2	5.44
ἶρις	iris.n.01	0.999478042	2	5.82
ἶρις	iris.n.01	0.998908997	2	4.3
ἶρις	rainbow.n.01	0.99909544	1	2.82
ἶρις	rainbow.n.01	0.983448505	1	4.3
ἶρις	iris.n.01	0.993098676	2	6.95
ἶρις	iris.n.01	0.997734427	2	4.81
ἶρις	iris.n.01	0.997124612	2	6.18
ἶρις	iris.n.01	0.999190152	2	0.55
ἶρις	halo.n.03	0.897887111	3	3.62
ἶρις	rainbow.n.01	0.998460293	1	3.71
ἶρις	rainbow.n.01	0.998718739	1	4.63
ἶρις	rainbow.n.01	0.998325169	1	6.21
ἶρις	rainbow.n.01	0.998709798	1	1.85
ἶρις	rainbow.n.01	0.907523751	1	4.93
ἶρις	rainbow.n.01	0.999695301	1	6.1
ἶρις	rainbow.n.01	0.999009013	1	3.66
ἶρις	rainbow.n.01	0.999102116	1	4.89
ἶρις	rainbow.n.01	0.999147534	1	4.9
ἶρις	rainbow.n.01	0.998721302	1	5.53
ἶρις	rainbow.n.01	0.999567807	1	6.1
ἶρις	rainbow.n.01	0.999429762	1	4.8
ἶρις	rainbow.n.01	0.996854603	1	5.28
ἶρις	rainbow.n.01	0.996424615	1	4.38
ἶρις	rainbow.n.01	0.998893559	1	0.77
ἶρις	rainbow.n.01	0.995818317	1	2.61
ἶρις	rainbow.n.01	0.644869328	1	5.91
ἶρις	rainbow.n.01	0.915831804	1	4.4
ἶρις	reflection.n.05	0.346120596	NA	1.67
ἶρις	rainbow.n.01	0.98714298	1	4.83
ἶρις	bow.n.05	0.824224412	NA	2.25
ἶρις	rainbow.n.01	0.998896956	1	4.86
ἶρις	rainbow.n.01	0.99914825	1	4.72
ἶρις	rainbow.n.01	0.997249782	1	0.82
ἶρις	rainbow.n.01	0.999521255	1	4.01
ἶρις	halo.n.03	0.739548445	3	3.49
ἶρις	rainbow.n.01	0.999359667	1	4.79
ἶρις	rainbow.n.01	0.99951005	1	6.44
ἶρις	color.n.01	0.952526212	NA	1.52
ἶρις	rainbow.n.01	0.999484777	1	4.41
ἶρις	rainbow.n.01	0.99862659	1	3.77
ἶρις	rainbow.n.01	0.962215602	1	2.41
ἶρις	rainbow.n.01	0.944517016	1	4.81
ἶρις	rainbow.n.01	0.99838531	1	5.02
ἶρις	rainbow.n.01	0.997369647	1	4.44
ἶρις	rainbow.n.01	0.998073459	1	5.11
ἶρις	rainbow.n.01	0.998002112	1	5.64
ἶρις	rainbow.n.01	0.998640597	1	3.49
ἶρις	rainbow.n.01	0.996436596	1	2.69
ἶρις	rainbow.n.01	0.998616695	1	2.46
ἶρις	rainbow.n.01	0.999065459	1	4.29
ἶρις	rainbow.n.01	0.999056876	1	4.68
ἶρις	rainbow.n.01	0.926772416	1	2.51
ἶρις	rainbow.n.01	0.999869823	1	3.83
ἶρις	rainbow.n.01	0.994590282	1	3.14
ἶρις	rainbow.n.01	0.998685181	1	0.9
ἶρις	color.n.01	0.954310298	NA	0.89
ἶρις	rainbow.n.01	0.998886406	1	4.72
ἶρις	rainbow.n.01	0.996125281	1	5.36
ἶρις	rainbow.n.01	0.988225222	1	2.89
ἶρις	rainbow.n.01	0.998435438	1	2.98
ἶρις	rainbow.n.01	0.997938097	1	4.78
ἶρις	rainbow.n.01	0.997938097	1	3.97
ἶρις	rainbow.n.01	0.995113313	1	6.33
ἶρις	rainbow.n.01	0.998978734	1	6.39
ἶρις	rainbow.n.01	0.999861956	1	2.3
ἶρις	halo.n.03	0.954502165	3	0.64
ἶρις	halo.n.03	0.954502165	3	1.41
ἶρις	rainbow.n.01	0.999504685	1	4.21
ἶρις	rainbow.n.01	0.999114692	1	6.1
ἶρις	iris.n.01	0.998403728	2	6.18
ἶρις	iris.n.01	0.998809695	2	3.08
ἶρις	iris.n.01	0.994990051	2	1.9
ἶρις	iris.n.01	0.979823947	2	4.58
ἶρις	iris.n.01	0.999159694	2	6.91
ἶρις	iris.n.01	0.992397964	2	4.13
ἶρις	iris.n.01	0.993508339	2	3.81
ἶρις	iris.n.01	0.995896697	2	5.59
ἶρις	iris.n.01	0.955562055	2	1.61
ἶρις	iris.n.01	0.992380679	2	1.32
ἶρις	iris.n.01	0.995668292	2	6.68
ἶρις	rainbow.n.01	0.999649525	1	4.41
ἶρις	rainbow.n.01	0.999601543	1	5.42
ἶρις	rainbow.n.01	0.99053663	1	4.31
ἶρις	iris.n.01	0.997093201	2	4.7
ἶρις	iris.n.01	0.997050166	2	7.3
ἶρις	rainbow.n.01	0.99859494	1	4.62
ἶρις	opalescence.n.01	None	NA	3.53
ἶρις	iris.n.01	0.999809682	2	5.69
ἶρις	rainbow.n.01	0.99445796	1	3.14
ἶρις	iris.n.01	0.99803406	2	6.98
ἶρις	iris.n.01	0.981727004	2	3.13
ἶρις	iris.n.01	0.986475766	2	3.82
ἶρις	iris.n.01	0.988251984	2	4.36
ἶρις	iris.n.01	0.992992878	2	4.25
ἶρις	iris.n.01	0.999216318	2	3.51
ἶρις	iris.n.01	0.996319294	2	8.11
ἶρις	iris.n.01	0.99699688	2	4.24
ἶρις	iris.n.01	0.996969402	2	7.93
ἶρις	iris.n.01	0.980857491	2	6.07
ἶρις	iris.n.01	0.981714129	2	7.01
ἶρις	iris.n.01	0.973746955	2	6.27
ἶρις	iris.n.01	0.997542977	2	6.16
ἶρις	iris.n.01	0.991214991	2	7.06
ἶρις	iris.n.01	0.99901545	2	5.62
ἶρις	rainbow.n.01	0.975134254	1	4.65
ἶρις	calamus.n.02	0.858929336	NA	1.35
ἶρις	rainbow.n.01	0.999395132	1	5.03
ἶρις	rainbow.n.01	0.997996271	1	4.26
κλείς	collar.n.01	0.7130422	NA	1.05
κλείς	collar.n.01	0.302729577	NA	2.21
κλείς	key.n.01	0.988574803	1	4.33
κλείς	key.n.01	0.994214118	1	5.35
κλείς	key.n.01	0.98860383	1	6.32
κλείς	gate.n.01	0.997674644	NA	0.67
κλείς	key.n.01	0.990502596	1	5.02
κλείς	key.n.01	0.843254089	1	9.25
κλείς	key.n.01	0.907378495	1	5.87
κλείς	lock.n.01	0.99732399	5	4.44
κλείς	key.n.01	0.937021375	1	4.62
κλείς	key.n.01	0.99220264	1	7.02
κλείς	key.n.01	0.910900056	1	8.96
κλείς	key.n.01	0.953263283	1	9.13
κλείς	neck.n.01	0.997954488	NA	1.87
κλείς	key.n.01	0.991036296	1	6.71
κλείς	key.n.01	0.998049617	1	7.16
κλείς	key.n.01	0.993952096	1	5.81
κλείς	key.n.01	0.983288467	1	8.9
κλείς	key.n.01	0.976645887	1	7.63
κλείς	key.n.01	0.968280375	1	9.01
κλείς	key.n.01	0.918330967	1	8
κλείς	clavicle.n.01	None	2	3.91
κλείς	clavicle.n.01	None	2	2.87
κλείς	collar.n.01	0.642149866	NA	1.6
κλείς	collar.n.01	0.889105022	NA	2.61
κλείς	clavicle.n.01	None	2	5.26
κλείς	clavicle.n.01	None	2	3.89
κλείς	clavicle.n.01	None	2	4.58
κλείς	collar.n.01	0.634580493	NA	2.43
κλείς	clavicle.n.01	None	2	5.78
κλείς	corner.n.05	0.340586662	NA	0.59
κλείς	key.n.01	0.992650568	1	6.65
κλείς	key.n.01	0.967926443	1	4.47
κλείς	throat.n.01	0.95908463	NA	0.88
κλείς	key.n.12	0.615241289	1	4.98
κλείς	key.n.01	0.616081655	1	5.7
κλείς	clavicle.n.01	None	2	5.44
κλείς	clavicle.n.01	None	2	6.09
κλείς	clavicle.n.01	None	2	5.14
κλείς	clavicle.n.01	None	2	3.83
κλείς	clavicle.n.01	None	2	1.55
κλείς	key.n.01	0.712121785	1	9.25
κλείς	key.n.01	0.997569978	1	5.08
κλείς	key.n.01	0.998538971	1	5.77
κλείς	key.n.01	0.995690763	1	4.55
κλείς	key.n.01	0.995263219	1	4.81
κλείς	clavicle.n.01	None	2	1.79
κλείς	key.n.01	0.920600653	1	9.24
κλείς	bolt.n.03	0.518836498	5	3.49
κλείς	bar.n.03	0.91478163	5	5.09
κλείς	bench.n.01	0.936308503	4	2.44
κλείς	key.n.01	0.617534578	1	8.13
κλείς	key.n.01	0.959082484	1	4.92
κλείς	key.n.01	0.368601501	1	6.53
κλείς	key.n.01	0.990475476	1	7.48
κλείς	key.n.01	0.955585063	1	7.89
