100694869	304
100704374	306
100712128	308
100717169	309
100718027	309
100720985	309
100732167	311
100738385	312
100743900	312
100753901	312
100756714	313
100758498	313
100765428	313
100766176	314
100793291	192
100802247	193
100806561	193
100807785	193
100809586	194
100810942	194
100811982	194
100814135	194
100815239	194
100815606	194
100815828	194
100819024	195
100819198	195
100820265	195
100821768	195
100824180	195
100824206	195
100825434	195
100826153	195
100829777	195
100830152	196
100844469	197
100848559	197
100848736	197
100850213	197
100850288	197
100851012	197
100858964	198
100861618	198
100862335	198
100862894	198
100899260	183
100900886	183
100962956	183
100966755	183
101003459	183
101009719	183
101016375	183
101027692	183
101027704	183
101055253	183
101065568	183
101093361	282
101094450	283
101095389	283
101119697	290
101137459	210
101139103	211
101158166	212
101174695	214
101176333	214
101184845	215
101191633	215
101194412	215
101209801	217
101248896	203
101252642	203
101254640	203
101262646	206
101263872	152
101273202	155
101273216	155
101273709	156
101274912	156
101280307	156
101280766	157
101308701	400
101312335	400
101317067	400
101319324	400
101321727	400
101342436	400
101366660	401
101366683	401
101366915	401
101367110	401
101387688	401
101389162	401
101449323	405
101474246	405
101519054	406
101543852	406
101554635	406
101570600	406
101571232	406
101588786	406
101617150	410
101617207	410
101622808	411
101636886	413
101643440	413
101651734	130
101654177	130
101654285	130
101655649	131
101660735	131
101660850	131
101661648	131
101663619	132
101665467	132
101665693	132
101667970	132
101670100	133
101689200	363
101689320	363
101705895	364
101719971	364
101724496	365
101724864	365
101755450	366
101769722	367
101859654	371
101880946	372
101882047	372
101902835	374
101945849	381
101963639	382
101963689	382
101979832	383
102021798	384
102028294	385
102032444	385
102045533	388
102047280	388
102071390	390
102076539	390
102098427	390
102140261	390
102148679	390
102149025	390
102154700	390
102154798	390
102156047	391
102187625	392
102191508	394
102201813	394
102212469	394
102215976	394
102218286	394
102220180	394
102220247	394
102220301	394
102220775	394
102227995	394
102228046	394
102232734	394
102233713	394
102236414	394
102236934	394
102255655	394
102269833	394
102276114	394
102277922	394
102278358	394
102281222	394
102281264	394
102281316	394
102281348	394
102281382	394
102281439	394
102285338	394
102287403	394
102292997	394
102293500	394
102293717	394
102300454	394
102300806	394
102310795	395
102311661	395
102316577	395
102319434	396
102322389	396
102322628	396
102322881	396
102323243	396
102326706	396
102333478	396
102361798	118
102362145	118
102363073	118
102367988	119
102369570	119
102371898	119
102372950	120
102373375	120
102373981	120
102374067	120
102374487	120
102374652	120
102374810	120
102375687	120
102376215	120
102376246	120
102377145	120
102379205	120
102381191	121
102381762	121
102382056	121
102382285	121
102383128	121
102386445	122
102387272	122
102388605	122
102389257	122
102389363	122
102389605	122
102391254	122
102391800	122
102391841	122
102392000	122
102394111	122
102395055	122
102395109	122
102395701	123
102396117	123
102397542	123
102400022	123
102401007	123
102401055	123
102401131	123
102405524	124
102407689	124
102407846	124
102409504	158
102410519	158
102410958	158
102411470	158
102413323	159
102430357	325
102430380	325
102434204	325
102434402	326
102438259	328
102447271	333
102452681	335
102457320	336
102465181	341
102465504	341
102466169	341
102472738	344
102476554	347
102477386	347
102485342	353
102490972	357
102503092	224
102505640	224
103024120	477
103024832	477
103026350	478
103027812	478
103027836	478
103034759	480
103046627	484
103049935	485
103054862	486
103054922	486
103058472	487
103065948	490
103072706	493
103078411	494
103088331	494
103088821	494
103089276	494
103090330	494
103090429	494
103090704	494
103093176	494
103093812	494
103093824	494
103093889	494
103093897	494
103093986	494
103094000	494
103094021	494
103094041	494
103094073	494
103094272	494
103094504	494
103094878	494
103095140	494
103095191	494
103096440	494
103097552	494
103097759	494
103097951	494
103103578	495
103104478	495
103109662	495
103124585	495
103135138	496
103141041	497
103144198	497
103155206	497
103168252	499
103240970	512
103261756	518
103268199	519
103268429	519
103280346	521
103280411	521
103291640	524
103296091	525
103315951	531
103316549	531
103343554	536
103343696	536
103344833	536
103345693	537
103349681	538
103353127	538
103355063	538
103361283	539
103365009	539
103366194	539
103366324	539
103398962	416
103405210	416
103409403	416
103422504	417
103428880	417
103431556	418
103432847	418
103434587	418
103434759	418
103438480	586
103439099	586
103440842	586
103441855	586
103442884	586
103442930	586
103443316	586
103447626	588
103465235	553
103470409	553
103503042	422
103553737	422
103553757	422
103553816	422
103560287	422
103560307	422
103560326	422
103623881	426
103628756	426
103665345	430
103665946	430
103672672	430
103690487	430
103693405	430
103693419	430
103693724	430
103693734	430
103693741	430
103693782	430
103693808	430
103693832	430
103693867	430
103693880	430
103693889	430
103693942	430
103694279	430
103694368	430
103694395	430
103694421	430
103694454	430
103833805	434
103833913	434
103834194	434
104015522	446
104017988	446
104055227	446
104068854	446
104082569	446
104082586	446
104082620	446
104086451	446
104162442	449
104172055	451
104216829	452
104216843	452
104216858	452
104216868	452
104216880	452
104216901	452
104216923	452
104216951	452
104216962	452
104216970	452
104216997	452
104217012	452
104217026	452
104217053	452
104217063	452
104217068	452
104217090	452
104217162	452
104217222	452
104217341	452
104217345	452
104217364	452
104217428	452
104217434	452
104217466	452
104217473	452
104217483	452
104217487	452
104217574	452
104217658	452
104217782	452
104217788	452
104217806	452
104217828	452
104217932	452
104217967	452
104217986	452
104218010	452
104218075	452
104218110	452
104218149	452
104218160	452
104218165	452
104218169	452
104218189	452
104218226	452
104218246	452
104218292	452
104218306	452
104218394	452
104218537	452
104218553	452
104218638	452
104219433	452
104219442	452
104220078	452
104220084	452
104220112	452
104220140	452
104290900	455
104298098	456
104303052	456
104308724	456
104313042	456
104315488	456
104356226	456
104356235	456
104356240	456
104362812	456
104363012	456
104363231	456
104363335	456
104470166	459
104470186	459
104470274	459
104470295	459
104470341	459
104470356	459
104475234	459
104475927	459
104475956	459
104476030	459
104476312	459
104476348	459
104478855	459
104488597	459
104489037	459
104489066	459
104491123	459
104491161	459
104491210	459
104493066	459
104493075	459
104493836	459
104495147	459
104508213	459
104573412	465
104573467	465
104769294	649
105042386	476
105043322	476
105043375	476
105053543	591
105053778	591
105053795	591
105054485	592
105055659	593
105064021	601
105064526	601
105065187	601
105068004	601
105068281	601
105068406	601
105079882	619
105080002	619
105082932	619
105116152	740
105117912	740
105119835	740
105135171	740
105136521	740
105153881	740
105155805	740
105158830	740
105159236	740
105194751	740
105216505	740
105224343	740
105224551	740
105235943	740
105238396	740
105258224	740
105270898	740
105276670	740
105296557	740
105303446	740
105303928	740
105304378	740
105304909	740
105314381	740
105314555	740
105318336	740
105322471	740
105323993	740
105335202	740
105345060	740
105349542	740
105350474	740
105353535	740
105354646	740
105355611	740
105363063	740
105363486	740
105373076	740
105374740	740
105378434	740
105385948	740
105386576	740
105409641	740
105414228	740
105420049	740
105422281	740
105422611	740
105424336	740
105437240	740
105438626	740
105438648	740
105453560	740
105454223	740
105455080	740
105455166	740
105455434	740
105459867	740
105680690	657
105744396	698
105744444	698
106157902	875
106188594	878
106200838	879
106219837	881
106228874	882
106267940	886
106314010	890
106339766	891
106352930	892
106360082	892
106363256	892
106370139	892
106381315	893
106385500	893
106393703	894
106394064	894
106399127	894
106402556	895
106420942	895
106438775	896
106460740	897
106468498	897
106470196	897
106481712	897
106492187	897
106497483	897
106505354	897
106508170	897
106517351	898
106528294	899
106535239	900
106535632	900
106536238	900
106536497	900
106541166	900
106541480	900
106562639	903
106567505	903
106569316	904
106576813	904
106579541	904
106584720	904
106585537	904
106586085	904
106737768	827
106754456	827
106759962	827
106763177	827
106787469	827
106788296	827
106791293	827
106792755	827
106796705	827
106805342	827
106810419	827
106812276	827
106813294	827
106815474	827
106833136	827
106846009	827
106855820	827
106855921	827
106864267	827
106864338	827
106869773	827
106898991	827
106901435	827
106909045	827
106909666	827
106909732	827
106918158	827
106919173	827
106926106	827
106930273	827
107059870	830
107060004	830
107061426	830
107061596	830
107064333	830
107067651	830
107075057	830
107075357	830
107077338	830
107079163	830
107082485	830
107084181	830
107084246	830
107084919	830
107085209	830
107085401	830
107085899	830
107086060	830
107086601	830
107086987	830
107088441	830
107089487	830
107089710	830
107091836	830
107093075	830
107093624	830
107095882	830
107098823	830
107101386	830
107101505	830
107109907	830
107113375	830
107115407	830
107117071	830
107117341	830
107117505	830
107117878	830
107117911	830
107117973	830
107118822	830
107119099	830
107122234	830
107122716	830
107128631	830
107131385	830
107136527	830
107139673	830
107140254	830
107143990	830
107144932	830
107147368	830
107147492	830
107147623	830
107149849	830
107150617	830
107151784	830
107159277	830
107163649	830
107168768	830
107171963	830
107172949	830
107176442	830
107177057	830
107180090	830
107189488	830
107189515	830
107195599	830
107196182	830
107197519	830
107197856	830
107198759	830
107201241	830
107201823	830
107202908	830
107206014	830
107207221	830
107207442	830
107208733	830
107215453	830
107216956	830
107217335	830
107217367	830
107217864	830
107220089	830
107227319	830
107227426	830
107232344	830
107236077	830
107236337	830
107238802	830
107240805	830
107240824	830
107244493	830
107245617	830
107245847	830
107246733	830
107247667	830
107249380	830
107250613	830
107253992	830
107255961	830
107257248	830
107258263	830
107258367	830
107258460	830
107262583	830
107262674	830
107265101	830
107265186	830
107268812	830
107284701	830
107285743	830
107285801	830
107289366	830
107292476	830
107293188	830
107293275	830
107293324	830
107293346	830
107293417	830
107293440	830
107293459	830
107293481	830
107293495	830
107293911	830
107294524	830
107299285	830
107301203	830
107301738	830
107302324	830
107306506	830
107310721	830
107327816	830
107327830	830
107343037	830
107364497	830
107364730	830
107368836	830
107369487	830
107455009	839
107478493	840
107496626	843
107561226	905
107579051	905
107661377	905
107668337	905
107709153	905
107737404	905
107767208	905
107776500	905
107778099	905
108524749	823
108525488	823
108525741	823
108532539	1054
108538293	1055
108539981	1055
108540305	1055
108541451	1055
108548999	1056
108563986	1058
108571461	1060
108572539	1060
108582715	1061
108584161	1061
108584546	1061
108587907	1062
108590524	1063
108594626	1063
108595696	1063
108598819	1064
108600541	1064
108602915	1064
108603486	1064
108604148	1064
108607005	1064
108609036	1064
108609891	1065
108615078	1065
108615426	1065
108615543	1065
108620259	1065
108620394	1065
108624792	1066
108626155	1066
108629120	1066
108629839	1067
108630480	1068
108633448	1068
108637937	1068
108639738	1068
108643362	1069
108644229	1069
108648762	1069
108649930	1069
108650832	1069
108653672	1071
108654094	1071
108657240	1071
108657693	1071
108658837	1071
108659041	1071
108661747	1071
108662617	1071
108662630	1071
108663774	1072
108666069	1072
108666340	1072
108670162	1072
108670763	1072
108670872	1072
108671036	1072
108671067	1072
108673017	1072
108673227	1072
108674471	1072
108678021	1074
108681882	1074
108685258	1074
108686250	1075
108687254	1075
108687471	1075
108688429	1075
108693683	1075
108698195	1077
108698227	1077
108701141	1077
108701502	1077
108704015	1077
108721020	1080
108724319	1081
108725050	1081
108728260	1081
108728629	1081
108728808	1081
108728911	1081
108729250	1082
108730055	1083
108735875	1083
108738756	1083
108740204	1083
108745152	1084
108745309	1084
108745883	1084
108747531	1084
108748714	1084
108749417	1084
108751481	1084
108753802	1084
108754043	1084
108754435	1084
108756003	1084
108756086	1084
108757295	1085
108759189	1085
108765737	1086
108765762	1086
108766779	1086
108776300	1086
108776362	1086
108778381	1086
108787022	1089
108787584	1089
108787927	1089
108796921	1089
108802139	1090
108805010	1091
108806592	1091
108807433	1091
108808519	1091
108808862	1091
108811716	1091
108811965	1091
108815130	1092
108819200	1092
108821685	1092
108822046	1092
108825542	1093
108827902	1094
108830912	1094
108831859	1095
108831892	1095
108832189	1095
108834378	1095
108834412	1095
108846942	1097
108848292	1097
108854662	1098
108854914	1098
108857231	1098
108857267	1098
108862996	1098
108863409	1098
108863888	1098
108864691	1098
108866160	1098
108867075	1098
108867102	1098
108870628	1098
108872332	1098
108872724	1098
108873003	1098
108873098	1098
108873127	1098
108873273	1098
108874961	1099
108880799	1100
108882073	1100
108885311	1100
108887186	1100
108893436	1100
108894941	1100
108907134	1101
108908955	1101
108909732	1101
108910441	1101
108912015	1101
108912714	1101
108915593	1101
108916754	1102
108916983	1102
108928680	1103
108929802	1103
108930818	1103
108941760	1103
108941937	1103
108948844	1104
108955659	1105
108959290	1105
108961274	1106
108972292	1109
108973746	1109
108976072	1109
108976388	1109
108976875	1109
108980479	1110
108991834	1110
108993721	1111
108993935	1111
108994509	1112
109000199	1112
109000956	1112
109002284	1112
109005869	1112
109005912	1112
109006469	1112
109006556	1112
109007190	1112
109007664	1112
109010215	1113
109012673	1113
109015964	1113
109017017	1113
109019693	1113
109024487	1113
109024843	1113
109026106	1113
109026687	1113
109030330	1115
109030389	1115
109030866	1115
109034715	1115
109036091	1115
109036749	1115
109038501	1115
109038579	1115
109039014	1115
109041571	1115
109041723	1115
109041870	1115
109041973	1115
109043160	1115
109043256	1115
109043950	1116
109050721	1116
109051331	1116
109053416	1116
109055339	1116
109055448	1116
109056045	1116
109057404	1117
109057731	1117
109058441	1118
109060031	1118
109062659	1118
109063560	1118
109069822	1118
109083211	1120
109089740	1121
109089781	1121
109111389	1124
109119931	1125
109126234	1125
109138983	1128
109139436	1128
109140472	1129
109140476	1129
109140503	1129
109140507	1129
109140537	1129
109140560	1129
109140584	1129
109140600	1129
109140698	1129
109140703	1129
109140718	1129
109140734	1129
109140822	1129
109140840	1129
109140877	1129
109140895	1129
109141340	1129
109141448	1129
109141532	1129
109141613	1129
109169449	1134
109171918	1134
109174691	1134
109180078	1136
109180141	1136
109182071	1136
109182145	1136
109193553	1136
109193815	1136
109194114	1136
109198708	1136
109200010	1137
109207998	1137
109229490	1141
109248342	1142
109254986	1143
109257039	1144
109257209	1144
109258742	1144
109258846	1144
109260882	1144
109264322	1145
109265577	1145
109266761	1145
109267694	1145
109270775	1145
109279159	1147
109289495	1147
109300309	1149
109300322	1149
109300862	1149
109301117	1149
109301167	1149
109301201	1149
109301224	1149
109304929	1149
109312746	1150
109313628	1150
109315396	1150
109318103	1150
109319050	1150
109320303	1150
109345740	1155
109345837	1155
109345973	1155
109353523	1158
109356090	1159
109357854	1159
109390153	1166
109390977	1166
109391331	1166
109391389	1166
109392218	1166
109392758	1167
109398417	1167
109405790	1167
109411917	1169
109412242	1169
109412539	1169
109506706	1175
109534758	1179
109538161	1179
109680092	1698
109708858	1698
109750153	1698
109774155	1698
109784962	1698
109785174	1698
109791197	1698
109792819	1698
109796163	1698
109797815	1698
109803754	1698
109803827	1698
109803915	1698
109828830	1698
109832274	1698
109833792	1698
109833803	1698
109834183	1698
109862864	1698
109873863	1698
109912254	1698
109926614	1698
109931390	1698
109937183	1698
109946242	1698
109952481	1698
109954220	1698
109987153	1698
109994514	1720
109997361	1720
110005197	1720
110009970	1720
110014865	1720
110014930	1720
110016568	1720
110028689	1720
110028987	1720
110036404	1720
110038674	1720
110039128	1720
110039673	1720
110045081	1720
110046586	1720
110858354	1391
111004998	1397
112384301	1442
112385814	1442
112414437	1446
112416346	1446
112417318	1446
112420312	1446
112424874	1446
112454589	1448
113306451	1654
113315792	1545
113336604	1555
113355926	1558
113395595	1566
113395683	1566
113421771	1571
113476971	1582
113476996	1582
113477600	1582
113479226	1582
113479860	1582
113502546	1587
113504246	1588
113566936	1603
113577631	1607
113582095	1607
113586048	1607
113594699	1609
113602459	1610
113613565	1611
113717442	1030
113734898	1030
114602175	1359
114634217	1247
114635543	1247
114639596	1247
114639840	1247
114643741	1247
114643794	1247
114644159	1247
114649505	1247
114651668	1247
114653385	1247
114654135	1247
114654816	1247
114657681	1247
114660924	1247
114983293	1228
115234481	1329
115254877	1329
115254882	1329
115255418	1329
115267262	1329
115267431	1329
115267782	1329
115273905	1329
115330969	1700
115339543	1700
115340779	1700
115352832	1700
115354514	1700
115379222	1700
115385278	1700
115386588	1700
115391701	1700
115418854	1700
115422498	1700
115423408	1700
115426759	1700
115427358	1700
115440992	1700
115447784	1700
115455347	1700
115465008	1700
115468443	1700
115475261	1700
115483333	1700
115484555	1700
115486282	1700
115493824	1700
115498694	1700
115519452	1700
115519979	1700
115522290	1700
115535874	1700
115564372	1638
115583361	1638
115637639	1638
115639973	1638
115641073	1638
115645259	1638
115647733	1638
115652146	1638
115653127	1638
115675223	1638
115694424	1638
115704242	1638
115712830	1638
115733805	1638
115753077	1638
115797734	930
115797854	930
115798081	930
115858225	930
115970406	930
116020788	930
116024523	930
116026386	930
116035249	930
116036451	930
116039315	930
116041660	930
116047781	930
116048367	930
116051237	930
116056900	930
116066643	930
116071342	930
116073073	930
116075130	930
116076071	930
116080374	930
116081035	930
116093613	930
116093923	930
116097875	930
116100606	930
116102380	930
116103146	930
116109659	930
116110206	930
116112229	930
116116351	930
116121014	930
116121064	930
116121901	930
116121956	930
116126270	930
116126292	930
116126569	930
116140113	931
116141556	931
116151188	931
116151321	931
116167605	932
116171757	932
116171769	932
116176132	933
116176900	933
116177898	933
116190891	933
116191441	933
116192458	933
116195337	933
116195368	933
116204223	933
116205017	933
116207291	933
116214821	933
116215773	933
116217373	933
116221633	933
116222146	933
116222686	933
116226752	933
116232891	933
116235751	933
116235946	933
116238716	933
116242202	933
116242973	933
116243117	933
116244091	933
116244268	933
116253031	933
116253813	933
116255662	933
116255840	933
116259423	933
116261480	933
116265826	933
116266318	933
116266768	933
116269445	933
116270421	933
116270705	933
116271648	933
116271706	933
116271734	933
116279861	933
116283220	933
116283496	933
116283840	933
116285782	933
116287920	933
116288363	933
116288528	933
116292083	933
116295515	933
116299243	933
116299281	933
116299693	933
116299783	933
116300836	933
116304140	933
116306689	933
116307491	933
116774278	1676
116778841	1676
116780099	1676
116785164	1676
116818835	1676
116819969	1676
116845778	1676
116847538	1676
116855869	1676
116867242	1676
116876162	1676
116897596	1677
116920156	1677
116920465	1677
116922944	1677
116924179	1677
116999157	1020
117014595	1021
117021050	1021
117034084	1022
117035161	1022
117035225	1022
117035313	1022
117035924	1022
117036932	1022
117041796	1022
117042419	1022
117042423	1022
117055183	1024
117057529	1024
117084251	1027
117120001	1029
117129053	1029
117129162	1029
117143459	1029
117143844	1029
117144752	1029
117146550	1029
117151086	1029
117151137	1029
117152595	1029
117152974	1029
117164124	1029
117164246	1029
117164326	1029
117164480	1029
117170017	1029
117174935	1029
117188714	1029
117188828	1029
117193258	1029
117194070	1029
117194787	1029
117195523	1029
117209723	1029
117210819	1029
117211140	1029
117211340	1029
117213595	1029
117221260	1029
117221312	1029
117239963	1029
117312767	1323
117318502	1323
117321240	1323
117321371	1323
117323579	1323
117324017	1323
117328995	1323
117338016	1323
117350580	1323
117377489	1702
117503970	1705
117557421	1705
117579390	1705
117610855	1705
117694790	1041
117708520	1041
117727645	1041
117739433	1041
117743333	1041
117958128	1544
117958854	1544
117965257	1544
117973512	1544
117978259	1544
117983026	1618
117983280	1618
117984638	1618
117986513	1618
118177116	1641
118296687	1223
118296895	1223
118306211	1223
118306709	1223
118307680	1223
118308030	1223
118311372	1223
118313684	1039
118314402	1039
118380812	1039
118384861	1039
118405025	1039
118417162	1039
118418758	1039
118429697	1039
118436154	1039
118441980	1039
118442167	1039
118455451	1039
118468925	1039
118472813	1039
118473024	1039
118474131	1039
118485306	1039
118487453	1039
118489133	1039
118492696	1039
118493087	1039
118493552	1039
118495969	1039
118496128	1039
118496611	1039
118497012	1039
118497053	1039
118498315	1039
118500985	1039
118631520	1646
118635047	1646
118660938	1646
118669594	1646
118674077	1646
118676160	1646
118721012	916
118753915	1795
118766404	1795
118767603	1795
118802750	1795
118803289	1795
118812995	1795
118832014	1795
118837787	1795
118847323	1796
118855717	1796
118856142	1796
118863585	1796
118870488	1796
118873131	1796
118926271	1679
118927745	1679
118928353	1679
118932440	1679
118932741	1679
118933602	1679
118934375	1679
118938507	1679
118943946	1679
118946200	1679
119062359	980
119063415	980
119063754	980
119069484	980
119071077	980
119071463	980
119071531	980
119072340	980
120552585	985
120648957	1318
120770070	1047
120785015	1047
121177926	1667
121178060	1667
121183170	1667
121191099	1667
121191385	1667
121192606	1667
121192610	1667
121192633	1667
121193862	1667
121196874	1667
121197279	1667
121197356	1667
121199293	1667
121199392	1667
121200459	1667
121202231	1667
121203215	1667
121203461	1667
121203961	1667
121204051	1667
121204056	1667
121204181	1667
121204202	1667
121204664	1667
121205746	1667
121205811	1667
121206351	1667
121206998	1667
121207281	1667
121212356	1667
121213924	1667
121214024	1667
121214083	1667
121215780	1667
121216415	1667
121216743	1667
121218058	1667
121218898	1667
121218973	1667
121219640	1667
121219661	1667
121227532	1667
121228116	1667
121228277	1667
121228619	1667
121229235	1667
121232729	1667
121234627	1667
121234636	1667
121234760	1667
121235033	1667
121237417	1667
121237511	1667
121237861	1667
121237872	1667
121241706	1667
121242876	1667
121243709	1667
121248611	1667
121249214	1667
121249652	1667
121256270	1667
121257203	1667
121257243	1667
121257834	1667
121258181	1667
121258456	1667
121264215	1667
121264293	1667
121264686	1667
121266133	1667
121266462	1667
121267061	1667
121268559	1667
121269582	1667
121271267	1667
121271302	1667
121284721	1667
121292302	1667
121326488	1001
121327097	1001
121329243	1001
121339337	1001
121345892	1001
121345984	1001
121448348	1726
121550705	1726
121551163	1726
121552216	1726
121552240	1726
121552289	1726
121552297	1726
121552803	1726
122616362	1845
122645562	1845
122645601	1845
122664512	1845
122668720	1845
122671792	1845
122676439	1845
122677188	1845
122734665	1845
122734975	1845
122736003	1845
122742229	1992
122742909	1992
122742973	1992
122743296	1992
122743937	1992
122744069	1992
122767095	1994
122767109	1994
122788334	1931
123046815	1932
123047026	1932
123047841	1932
123048207	1932
123049195	1932
123067854	1932
123089048	1932
123090026	1932
123090425	1932
123090439	1932
123091561	1932
123102840	1932
123103535	1932
123130576	1932
123135079	1932
123135832	1932
123152281	1932
123171199	1932
123213540	1932
123270829	1932
123270876	1932
123273330	1932
123273352	1932
123274541	1932
123274548	1932
123274578	1932
123274600	1932
123274649	1932
123276007	1932
123276841	1932
123276853	1932
123276862	1932
123277081	1932
123277085	1932
123277151	1932
123277893	1932
123281617	1932
123333244	1977
123342228	1977
123342507	1977
123536411	1934
123588713	1937
123590592	1937
123590600	1937
123591196	1937
124309313	2069
124314566	2069
124327460	2069
124478137	2067
124478164	2067
124478208	2067
124478315	2067
124478811	2067
124478829	2067
124478970	2067
124481289	2067
124482686	2067
124482704	2067
124482722	2067
124482838	2067
124530179	2070
124533059	2070
124533717	2070
124534711	2070
124541931	2070
124545905	2070
124545970	2070
124546044	2070
124546415	2070
124547237	2070
124554779	2070
124555266	2070
124556475	2070
124559465	2070
124568564	2070
124569367	2070
124570305	2070
124572846	2070
124574690	2070
124576919	2070
124579370	2070
124581736	2070
124593392	2070
124595280	2070
124596659	2070
124598606	2070
124599458	2070
124601459	2070
124601799	2070
124602497	2070
124603716	2070
124605746	2070
124608262	2070
124612841	2070
124613652	2070
124613761	2070
124613910	2070
124613989	2070
124614849	2070
124615265	2070
124615473	2070
124615832	2070
124615893	2070
124617283	2070
124617954	2070
124619775	2070
124619825	2070
124619875	2070
124619967	2070
124620008	2070
124620133	2070
124620454	2070
124620774	2070
124620875	2070
124620969	2070
124624416	2070
124625235	2070
124625683	2070
124626817	2070
124633595	2070
124634007	2070
124634152	2070
124636511	2070
124646945	2070
124648279	2070
124649683	2070
124650261	2070
124651558	2070
124651643	2070
124653217	2070
124656689	2070
124657494	2070
124660602	2070
124662794	2070
124665601	2070
124666454	2070
124666487	2070
124666590	2070
124669741	2070
124670894	2070
124675256	2070
124676129	2070
124680421	2070
124685247	2070
124688149	2070
124688183	2070
124693290	2070
124693433	2070
124693459	2070
124695076	2070
124697784	2070
124698816	2070
124699314	2070
124699637	2070
124701010	2070
124701155	2070
124702198	2070
124702623	2070
124702861	2070
124702920	2070
124706349	2070
124706555	2070
124707153	2070
124707561	2070
124707751	2070
124709410	2070
124710321	2070
124710428	2070
124710920	2070
124711631	2070
124714407	2070
124714462	2070
124714525	2070
124715076	2070
124717535	2070
124717969	2070
124718841	2070
124720708	2070
124721062	2070
124723746	2070
124725525	2070
124725731	2070
124726043	2070
124726123	2070
124726531	2070
124726685	2070
124727046	2070
124728127	2070
124731116	2070
124731586	2070
124740248	2070
124749460	2070
124751576	2070
124754253	2070
124755283	2070
124755311	2070
124756928	2070
124757616	2070
124759745	2070
124760718	2070
124761191	2070
124762569	2070
124762700	2070
124765442	2070
124765565	2070
124767033	2070
124767290	2070
124768159	2070
124768201	2070
124773416	2070
124775179	2070
124777039	2070
124777613	2070
124778679	2070
100007160	1
100075471	1
100136137	2
100204044	2
100254015	10
100257939	11
100307803	116
100315577	200
100420262	200
100514786	167
100515172	167
100515593	167
100576887	174
100621823	178
100658043	294
100658209	294
100659526	295
100659576	295
100659777	295
100660075	295
100660097	295
100662364	295
100662531	295
100667737	298
100668486	298
100668490	298
100668606	298
100668741	298
100670214	298
100670226	298
100670446	298
100671217	298
100671243	298
100672170	299
100681877	302
100708855	307
100711318	308
100741669	312
100793494	192
100799768	192
100877911	101
101015577	183
101033676	183
101054790	183
101062859	183
101091534	282
101091602	282
101091630	282
101092592	282
101093927	283
101094821	283
101094893	283
101096259	283
101096643	283
101096688	283
101097223	284
101097271	284
101097983	284
101098043	284
101098073	284
101098092	284
101098192	284
101098227	284
101098419	284
101098525	284
101098623	284
101098776	284
101099355	284
101102005	285
101102102	285
101102694	285
101102815	285
101102951	285
101103039	285
101103150	285
101103398	285
101104211	286
101104239	286
101104355	286
101104563	286
101104759	286
101105139	286
101105159	286
101105179	286
101105216	286
101105636	286
101106003	286
101106176	286
101108312	287
101109779	287
101109962	287
101110441	287
101112092	288
101112601	288
101113615	288
101113626	288
101113665	288
101113776	288
101113781	288
101114053	288
101114309	288
101115451	289
101115551	289
101115562	289
101115845	289
101115896	289
101115914	289
101116034	289
101116073	289
101116175	289
101116389	289
101116652	289
101116764	289
101116930	289
101117111	289
101117130	289
101117993	289
101118326	289
101118974	290
101119322	290
101119485	290
101119490	290
101119558	290
101119987	290
101120052	290
101120377	290
