118844858	bar	But the priests opposed him and though they told the multitude that they would never allow a wizard like him to examine and test the shrine , they pretended to the sage himself that there were forbidden days and days unclean for consulting . So on that day he delivered a discourse at the springs of Hercyne , about the origin and conduct of the shrine ; for it is the only oracle which gives responses through the person himself who consults it . And when the evening approached , he went to the mouth of the cave with his train of youthful followers , and having pulled up four of the obelisks , which constitute a bar to the passage , he went down below ground wearing his philosopher 's mantle , having dressed himself as if he were going to deliver an address upon philosophy — a step which the god Trophonius so thoroughly approved of , that he appeared to the priests and not only rebuked them for the reception they had given Apollonius , but enjoined them all to follow him to Aulis , for he said it was there that he would come to surface in such a marvelous fashion as no man before .	117
122677066	key	The people of Athens held Zeno in high honour , as is proved by their depositing with him the keys of the city walls , and their honouring him with a golden crown and a bronze statue .	19
123932125	collarbone	Derinoe was slain by Oileus ’ powerful son , Struck on the collarbone by the point of his spear .	12
123958675	bench	Seated upon their strongly constructed benches They struck the swelling sea and raised much boiling foam .	5
123969440	collarbone	And at his side both Polybos and Hippomedon , Hitting one in the heart and the collarbone of the other .	16
123971185	collarbone	A little way from him bravehearted Agenor slew Hippomenes , the noble comrade of warlike Teukros , Swiftly striking his collarbone .	20
123987625	bolt	With everything safely shut , He sat down next to the bolt .	11
100137595	bolt	who folded it tidily up , and hung it for him over a peg by his bed side , after which she went out , pulled the door to by a silver catch , and drew the bolt home by means of the strap .	37
100141307	bench	Then the men loosed the hawsers and took their places on the benches .	12
100150667	bench	When the child of morning , rosy - fingered Dawn appeared , we drew our ships into the water , and put our masts and sails within them ; then we went on board ourselves , took our seats on the benches , and smote the gray sea with our oars .	41
100152610	hole	so it came into her room by the hole through which the thong went for pulling the door to , and hovered over her head ,	8
100163409	seat	Then when you have made fast your oars each by his own seat , leave the ship	12
124607290	key	And when day came , no one having begun any disturbance , they called together the priest and all the other notables and announced the commands of the general , and receiving the keys of the entrances from willing hands , they went them to the general .	33
124657577	key	Now Belisarius sent Leuderis , the commander of the Goths , and the keys of the gates to the emperor , but he himself turned his attention to the circuit - wall , which had fallen into ruin in many places ; and he constructed each merlon of the battlement with a wing , adding a sort of flanking wall on the left side , in order that those fighting from the battlement against their assailants might never be hit by missiles thrown by those storming the wall on their left ; and he also dug a moat about the wall of sufficient depth to form a very important part of the defences .	13
124668044	key	And fearing lest the guards at the gates should become involved in a plot , and lest someone should gain access from the outside with intent to corrupt them with money , twice in each month he destroyed all the keys and had new ones made , each time of a different design , and he also changed the guards to other posts which were far removed from those they had formerly occupied , and every night he set different men in charge of those who were doing guard duty on the fortifications .	40
124695970	key	And the writing was as follows : " When you appointed us , O King , for the garrison of Auximus , you said that you had placed in our keeping the keys of Ravenna itself and of your kingdom .	32
124696049	key	You must consider , therefore , whether the Romans may not one day capture Auximus and take up the keys which you yourself are disregarding as they lie here , and thereby be excluded in future from none of your possessions . "	19
124721756	key	And when these men got inside the fortifications , they descended to the Asinarian Gate without meeting any opposition ; there they shattered with axes both the wooden beam with which the Romans customarily made the gates fast by fitting it into recesses in the wall on either side , and also all the ironwork into which the guards always inserted their keys to shut the gates or open them according to the need of the moment .	62
124725920	key	As for Belisarius , having now less cause for fear , he fitted gates to the circuit - wall of Rome on every side , bound them with iron , and once more sent the keys to the emperor .	35
124778747	key	Thus Rome was captured for the fifth time during his reign ; and Narses immediately sent the keys of its gates to the emperor .	17
102511228	bone	those who drink them have large and obstructed spleens , their bellies are hard , emaciated , and hot ; and their shoulders , collar - bones , and faces are emaciated ; for their flesh is melted down and taken up by the spleen , and hence they are slender ; such persons then are voracious and thirsty ; their bellies are very dry both above and below , so that they require the strongest medicines .	26
102526341	clavicle	A soft fomentation like this soothes pains , even such as shoot to the clavicle .	14
102526357	clavicle	Venesection , however , does not alleviate the pain unless when it extends to the clavicle .	15
102526397	clavicle	one ought not to foment for a length of time , for this dries the lungs and promotes suppuration ; but if the pain point to the clavicle , or if there be a heaviness in the arm , or about the breast , or above the diaphragm , one should open the inner vein at the elbow , and not hesitate to abstract a large quantity , until it become much redder , or instead of being pure red , it turns livid ,	27
102526457	clavicle	But if the pain be below the diaphragm , and do not point to the clavicle , we must open the belly either with black hellebore or peplium , mixing the black hellebore with carrot or seseli , or cumin , or anise , or any other of the fragrant herbs ; and with the peplium the juice of sulphium ( asafoetida ) , for these substances , when mixed up together ,	15
102613689	clavicle	But if one will strip the point of the shoulder of the fleshy parts , and where the muscle ( deltoid ? ) extends , and also lay bare the tendon that goes from the armpit and clavicle to the breast ( pectoral muscle ? ) , the head of the humerus will appear to protrude strongly forward ,	37
102614576	neck	And then the arm and forearm should be stretched along the pestle , whilst some person secures the opposite side of the body by throwing his arms round the neck ,	29
102617501	clavicle	The bone is the bond of connection between the clavicle	9
102617768	clavicle	When a fractured clavicle is fairly broken across it is more easily treated ,	3
102617915	clavicle	For the most part , then , it should be known , no harm results to the shoulder or to the rest of the body from fracture of the clavicle , unless it sphacelate ,	29
102617951	clavicle	A deformity , however , may arise from fracture of the clavicle , and in these cases it is very great at first , but by and by it becomes less .	11
102618467	clavicle	Every thing now almost has been said which applies to fracture of the clavicle .	13
102618477	clavicle	But this also should be known , that in fractures of the clavicle , it is the part attached to the breast which is uppermost , and that the piece attached to the acromion is the lowermost .	12
102618558	clavicle	The clavicle admits of most motion at the joint of the shoulder ,	1
102618654	clavicle	When , therefore , the clavicle is broken , the fragment attached to the shoulder inclines downward ,	5
102618860	clavicle	But if the clavicle be fractured in the opposite manner ( which does not readily happen ) ,	3
102635557	collar	But the counter - extension is not only to be managed by means of something carried round the chest and armpits , but also by a long , double , strong , and supple thong applied to the perineum , and carried behind along the spine , and in front along the collar - bone and fixed to the point from which counter - extension is made ; and then force is to be so applied , by means of this extension and counter - extension , that the thong at the perineum may not pass over the head of the thigh - bone , but between it and the perineum ;	52
102639126	clavicle	The clavicles are rounded in front , having some slight movements at the sternum , but more free at the acromion .	1
102427588	key	At that I laughed , while she got up , went out of the room , and closed the door , feigning to make fun , and she took the key away with her .	30
103601413	key	He keeps the keys of the sanctuaries in which the treasures and public records of the state are preserved , and also the public seal ; and he is bound to remain in the Tholus , together with one - third of the Prytanes , named by himself .	3
103858656	collarbone	For its branches extend to the sides and to the collarbones , and then pass on , in men through the armpits to the arms , in quadrupeds to the forelegs , in birds to the wings , and in fishes to the upper or pectoral fins . ( See diagram . )	10
103078395	collar	What language , what counsels , were incumbent upon an adviser of the people at Athens , of all places in the world , when I was conscious that , from the dawn of her history to the day when I first ascended the tribune , our country had ever striven for primacy , and honor , and renown , and that to serve an honor able ambition and the common welfare of Greece she had expended her treasure and the lives of her sons far more generously than any other Hellenic state fighting only for itself ; and knowing as I did that our antagonist Philip himself , contending for empire and supremacy , had endured the loss of his eye , the fracture of his collar - bone , the mutilation of his hand and his leg , and was ready to sacrifice to the fortune of war any and every part of his body , if only the life of the shattered remnant should be a life of honor and renown ?	127
103205253	key	which was afterwards found in a chest of which the defendant possessed the key .	13
105746816	key	Like the key of a twofold door barred within , wherewith men striking shoot back the bolts , so singly set shine her stars .	2
105040958	key	Straightway she likened her to Nicippe , whom the city had appointed to be her public priestess , and in her hand she grasped her fillets and her poppy , and from her shoulder hung her key .	36
104769852	key	Then , in general , it may be noticed that the money - boxes of the penurious are mouldy , and the keys rusty ; that they themselves wear their cloaks scarcely reaching to the thigh ; that they anoint themselves with very small oil - flasks ; that they have their hair cut close ; that they take off their shoes in the middle of the day ; and that they are urgent with the fuller to let their cloak have plenty of earth , in order that it may not soon be soiled .	22
102954659	bench	And until my thralls come , the overseers of my steading , whose care it is to choose out oxen from the herd and drive them hither , we will drag down the ship to the sea , and do ye place all the tackling within , and draw lots for the benches for rowing .	52
102954937	bench	Now when they had carefully paid heed to everything , first they distributed the benches by lot , two men occupying one seat ;	14
102954970	bench	For them alone they left the middle bench just as it was and not by lot ;	7
102979267	bolt	And often did she loosen the bolts of her door , to watch for the faint gleam : and welcome to her did the dayspring shed its light ,	6
102982834	row	but sitting in rows on their benches they sped swiftly on to the plain of Ares .	3
102990856	thwart	Now when dawn the light - bringer was touching the edge of heaven , then at the coming of the swift west wind they went to their thwarts from the land ;	27
102996935	thwart	and Aeson 's son took her hand in his and guided her way along the thwarts .	15
105206079	key	It is the duty of these magistrates to shut the gates : they keep the keys in their custody until the gates are reopened and by day reside in the gate - houses .	15
105339611	key	He was originally expelled from his native town as he was suspected of a design of betraying Tarentum to the Romans , not that he had any political power , but because he was an architect and owing to some repairs they were making in the wall had been entrusted with the keys of the gate leading to the interior .	52
105404472	key	Publius Scipio once in the senate when funds were required for an urgent outlay , and the quaestor owing to some law refused to open the treasury on that day , took the keys and said he would open it himself ;	33
105417756	key	Upon their arrival the Cydoniats gave up the keys of the gates to Leon and placed their city entirely in his hands .	8
107982496	key	and the Levites were over the chambers , and they keep watch over the treasures of the house of God . For the charge was upon them , and these were charged with the keys to open the doors of the temple every morning .	34
108177556	blade	if I lifted my hand against an orphan , trusting that my strength was far superior to his : let them my shoulder start from the blade - bone , and my arm be crushed off from the elbow .	26
108254785	key	and I will give him the key of the house of David upon his shoulder ; and he shall open , and there shall be none to shut ; and he shall shut , and there shall be none to open .	6
107100026	key	Tatius , in the hope of having the place betrayed to him , accepted the proposal and came to the place appointed ; and the maiden , approaching within speaking distance , informed him that her father had gone out of the fortress during the night on some business , but that she had the keys of the gates , and if they came in the night , she would deliver up the place to them upon condition that they gave her as a reward for her treachery the things which all the Sabines wore on their left arms .	55
108400866	gate	Then , a little further down , he goes on : — Within the city straight the maiden brought the whole Achaean hosts , the city gates Unbarring stealthily ; yea , she endured with her own eyes to see her aged sires Put to the sword , the chains of slavery about the women whom Achilles dragged — So had he sworn — down to his ships : and all that she might sea - born Thetis'daughter be , The sons of Aeacus her kin , and dwell at Phthia , royal husband 's goodly spouse .	26
107735214	key	This may be true , says he , but some expressions are to be understood as loosely applied , such as these , “ Far from Ascania , ” and “ His name was Arnæus , given to him by his honoured mother , ” and “ Penelope seized the well - turned key with her firm hand .	53
120686978	key	And he shut the Tabernacle , and sealed the keys , as he had done with the rods , and he said to them ,	9
116113553	sword	However , Caius was staggered with the pain that the blow gave him ; for the stroke of the sword falling in the middle , between the shoulder and the neck , was hindered by the first bone of the breast from proceeding any further .	19
117783849	key	Let there be a vessel containing water , and pipe in it provided with a key or cock , and let a figure float on the surface of the water ; then if water , in any quantity , be drawn off through the pipe , wine shall flow from the figure in any given ratio to the water drawn off .	15
117802936	tap	Then , after Dionysus has rotated , when the holes ε̅and ζ̅face ͵β̅and ͵γ,̅ again the tap Ϟ̅ϡ̅will be opened , and wine and milk will likewise flow .	16
117802951	tap	The tap is opened when another cord has drawn the plug to the opposite side .	1
110100720	key	I will give unto thee the keys of the kingdom of heaven : and whatsoever thou shalt bind on earth shall be bound in heaven ; and whatsoever thou shalt loose on earth shall be loosed in heaven .	6
110135213	key	Woe unto you lawyers ! for ye took away the key of knowledge :	10
110237474	key	I am the first and the last , and the Living one ; and I was dead , and behold , I am alive for evermore , and I have the keys of death and of Hades .	31
110238422	key	These things saith he that is holy , he that is true , he that hath the key of David , he that openeth and none shall shut , and that shutteth and none openeth : I know thy works ( behold , I have set before thee a door opened , which none can shut ) , that thou hast a little power , and didst keep my word ,	17
110240857	key	and I saw a star from heaven fallen unto the earth : and there was given to him the key of the pit of the abyss .	19
110246451	key	And I saw an angel coming down out of heaven , having the key of the abyss and a great chain in his hand .	13
